"A,PC,DPR_MJR,TOTAL,M,Y45-54,BG",1.8 ,1.4 
"A,PC,DPR_MJR,TOTAL,M,Y45-54,CY",1.2 ,0.4 
"A,PC,DPR_MJR,TOTAL,M,Y45-54,CZ",1.0 ,0.3 
"A,PC,DPR_MJR,TOTAL,M,Y45-54,DE",4.0 ,4.9 
"A,PC,DPR_MJR,TOTAL,M,Y45-54,DK",1.9 ,3.2 
"A,PC,DPR_MJR,TOTAL,M,Y45-54,EE",2.8 ,3.2 
"A,PC,DPR_MJR,TOTAL,M,Y45-54,EL",1.0 ,0.2 
"A,PC,DPR_MJR,TOTAL,M,Y45-54,ES",2.2 ,1.3 
"A,PC,DPR_MJR,TOTAL,M,Y45-54,EU27_2020",2.2 ,2.4 
"A,PC,DPR_MJR,TOTAL,M,Y45-54,EU28",2.4 ,: 
"A,PC,DPR_MJR,TOTAL,M,Y45-54,FI",1.9 ,2.3 
"A,PC,DPR_MJR,TOTAL,M,Y45-54,FR",1.7 ,3.0 
"A,PC,DPR_MJR,TOTAL,M,Y45-54,HR",1.1 ,4.3 
"A,PC,DPR_MJR,TOTAL,M,Y45-54,HU",2.7 ,1.2 
"A,PC,DPR_MJR,TOTAL,M,Y45-54,IE",2.8 ,1.8 
"A,PC,DPR_MJR,TOTAL,M,Y45-54,IS",3.1 ,1.7 
"A,PC,DPR_MJR,TOTAL,M,Y45-54,IT",1.1 ,0.6 
"A,PC,DPR_MJR,TOTAL,M,Y45-54,LT",0.3 ,1.5 
"A,PC,DPR_MJR,TOTAL,M,Y45-54,LU",3.7 ,3.5 
"A,PC,DPR_MJR,TOTAL,M,Y45-54,LV",1.9 ,1.8 
"A,PC,DPR_MJR,TOTAL,M,Y45-54,MT",2.8 ,0.9 
"A,PC,DPR_MJR,TOTAL,M,Y45-54,NL",: ,3.4 
"A,PC,DPR_MJR,TOTAL,M,Y45-54,NO",2.3 ,1.0 
"A,PC,DPR_MJR,TOTAL,M,Y45-54,PL",1.1 ,2.3 
"A,PC,DPR_MJR,TOTAL,M,Y45-54,PT",2.0 ,1.6 
"A,PC,DPR_MJR,TOTAL,M,Y45-54,RO",1.1 ,0.7 
"A,PC,DPR_MJR,TOTAL,M,Y45-54,RS",: ,0.1 
"A,PC,DPR_MJR,TOTAL,M,Y45-54,SE",3.6 ,4.8 
"A,PC,DPR_MJR,TOTAL,M,Y45-54,SI",1.8 ,2.6 
"A,PC,DPR_MJR,TOTAL,M,Y45-54,SK",1.6 ,0.5 
"A,PC,DPR_MJR,TOTAL,M,Y45-54,TR",1.4 ,2.7 
"A,PC,DPR_MJR,TOTAL,M,Y45-54,UK",4.1 ,: 
"A,PC,DPR_MJR,TOTAL,M,Y45-64,AT",1.0 ,1.9 
"A,PC,DPR_MJR,TOTAL,M,Y45-64,BE",: ,3.9 
"A,PC,DPR_MJR,TOTAL,M,Y45-64,BG",2.9 ,1.7 
"A,PC,DPR_MJR,TOTAL,M,Y45-64,CY",1.7 ,0.5 
"A,PC,DPR_MJR,TOTAL,M,Y45-64,CZ",0.6 ,0.8 
"A,PC,DPR_MJR,TOTAL,M,Y45-64,DE",3.7 ,4.5 
"A,PC,DPR_MJR,TOTAL,M,Y45-64,DK",2.4 ,3.1 
"A,PC,DPR_MJR,TOTAL,M,Y45-64,EE",2.3 ,2.8 
"A,PC,DPR_MJR,TOTAL,M,Y45-64,EL",1.1 ,0.8 
"A,PC,DPR_MJR,TOTAL,M,Y45-64,ES",2.4 ,1.5 
"A,PC,DPR_MJR,TOTAL,M,Y45-64,EU27_2020",2.2 ,2.6 
"A,PC,DPR_MJR,TOTAL,M,Y45-64,EU28",2.5 ,: 
"A,PC,DPR_MJR,TOTAL,M,Y45-64,FI",2.0 ,1.4 
"A,PC,DPR_MJR,TOTAL,M,Y45-64,FR",1.8 ,3.1 
"A,PC,DPR_MJR,TOTAL,M,Y45-64,HR",1.1 ,2.7 
"A,PC,DPR_MJR,TOTAL,M,Y45-64,HU",3.7 ,2.1 
"A,PC,DPR_MJR,TOTAL,M,Y45-64,IE",3.1 ,1.4 
"A,PC,DPR_MJR,TOTAL,M,Y45-64,IS",3.3 ,2.6 
"A,PC,DPR_MJR,TOTAL,M,Y45-64,IT",1.3 ,0.9 
"A,PC,DPR_MJR,TOTAL,M,Y45-64,LT",0.4 ,1.3 
"A,PC,DPR_MJR,TOTAL,M,Y45-64,LU",3.9 ,3.4 
"A,PC,DPR_MJR,TOTAL,M,Y45-64,LV",1.9 ,1.4 
"A,PC,DPR_MJR,TOTAL,M,Y45-64,MT",1.9 ,1.1 
"A,PC,DPR_MJR,TOTAL,M,Y45-64,NL",: ,3.7 
"A,PC,DPR_MJR,TOTAL,M,Y45-64,NO",1.7 ,1.4 
"A,PC,DPR_MJR,TOTAL,M,Y45-64,PL",1.5 ,2.3 
"A,PC,DPR_MJR,TOTAL,M,Y45-64,PT",2.4 ,2.0 
"A,PC,DPR_MJR,TOTAL,M,Y45-64,RO",1.2 ,1.2 
"A,PC,DPR_MJR,TOTAL,M,Y45-64,RS",: ,0.4 
"A,PC,DPR_MJR,TOTAL,M,Y45-64,SE",3.3 ,4.4 
"A,PC,DPR_MJR,TOTAL,M,Y45-64,SI",1.2 ,2.7 
"A,PC,DPR_MJR,TOTAL,M,Y45-64,SK",2.1 ,0.5 
"A,PC,DPR_MJR,TOTAL,M,Y45-64,TR",1.7 ,2.5 
"A,PC,DPR_MJR,TOTAL,M,Y45-64,UK",4.7 ,: 
"A,PC,DPR_MJR,TOTAL,M,Y55-64,AT",1.0 ,1.6 
"A,PC,DPR_MJR,TOTAL,M,Y55-64,BE",: ,3.9 
"A,PC,DPR_MJR,TOTAL,M,Y55-64,BG",4.0 ,1.9 
"A,PC,DPR_MJR,TOTAL,M,Y55-64,CY",2.2 ,0.5 
"A,PC,DPR_MJR,TOTAL,M,Y55-64,CZ",0.3 ,1.4 
"A,PC,DPR_MJR,TOTAL,M,Y55-64,DE",3.2 ,4.1 
"A,PC,DPR_MJR,TOTAL,M,Y55-64,DK",2.9 ,3.1 
"A,PC,DPR_MJR,TOTAL,M,Y55-64,EE",1.7 ,2.5 
"A,PC,DPR_MJR,TOTAL,M,Y55-64,EL",1.1 ,1.5 
"A,PC,DPR_MJR,TOTAL,M,Y55-64,ES",2.6 ,1.7 
"A,PC,DPR_MJR,TOTAL,M,Y55-64,EU27_2020",2.2 ,2.7 
"A,PC,DPR_MJR,TOTAL,M,Y55-64,EU28",2.6 ,: 
"A,PC,DPR_MJR,TOTAL,M,Y55-64,FI",2.2 ,0.8 
"A,PC,DPR_MJR,TOTAL,M,Y55-64,FR",1.8 ,3.3 
"A,PC,DPR_MJR,TOTAL,M,Y55-64,HR",1.2 ,1.4 
"A,PC,DPR_MJR,TOTAL,M,Y55-64,HU",4.5 ,3.1 
"A,PC,DPR_MJR,TOTAL,M,Y55-64,IE",3.5 ,1.0 
"A,PC,DPR_MJR,TOTAL,M,Y55-64,IS",3.4 ,3.5 
"A,PC,DPR_MJR,TOTAL,M,Y55-64,IT",1.5 ,1.3 
"A,PC,DPR_MJR,TOTAL,M,Y55-64,LT",0.6 ,1.2 
"A,PC,DPR_MJR,TOTAL,M,Y55-64,LU",4.3 ,3.3 
"A,PC,DPR_MJR,TOTAL,M,Y55-64,LV",1.8 ,0.9 
"A,PC,DPR_MJR,TOTAL,M,Y55-64,MT",1.1 ,1.3 
"A,PC,DPR_MJR,TOTAL,M,Y55-64,NL",: ,4.0 
"A,PC,DPR_MJR,TOTAL,M,Y55-64,NO",1.0 ,1.8 
"A,PC,DPR_MJR,TOTAL,M,Y55-64,PL",1.9 ,2.4 
"A,PC,DPR_MJR,TOTAL,M,Y55-64,PT",2.8 ,2.5 
"A,PC,DPR_MJR,TOTAL,M,Y55-64,RO",1.3 ,1.7 
"A,PC,DPR_MJR,TOTAL,M,Y55-64,RS",: ,0.7 
"A,PC,DPR_MJR,TOTAL,M,Y55-64,SE",3.0 ,4.0 
"A,PC,DPR_MJR,TOTAL,M,Y55-64,SI",0.6 ,2.8 
"A,PC,DPR_MJR,TOTAL,M,Y55-64,SK",2.5 ,0.5 
"A,PC,DPR_MJR,TOTAL,M,Y55-64,TR",2.1 ,2.2 
"A,PC,DPR_MJR,TOTAL,M,Y55-64,UK",5.4 ,: 
"A,PC,DPR_MJR,TOTAL,M,Y65-74,AT",0.8 ,1.0 
"A,PC,DPR_MJR,TOTAL,M,Y65-74,BE",: ,1.8 
"A,PC,DPR_MJR,TOTAL,M,Y65-74,BG",6.7 ,3.8 
"A,PC,DPR_MJR,TOTAL,M,Y65-74,CY",2.6 ,0.6 
"A,PC,DPR_MJR,TOTAL,M,Y65-74,CZ",1.4 ,0.9 
"A,PC,DPR_MJR,TOTAL,M,Y65-74,DE",1.9 ,1.3 
"A,PC,DPR_MJR,TOTAL,M,Y65-74,DK",1.8 ,1.9 
"A,PC,DPR_MJR,TOTAL,M,Y65-74,EE",1.2 ,2.7 
"A,PC,DPR_MJR,TOTAL,M,Y65-74,EL",2.6 ,0.3 
"A,PC,DPR_MJR,TOTAL,M,Y65-74,ES",1.5 ,0.9 
"A,PC,DPR_MJR,TOTAL,M,Y65-74,EU27_2020",1.9 ,1.6 
"A,PC,DPR_MJR,TOTAL,M,Y65-74,EU28",1.8 ,: 
"A,PC,DPR_MJR,TOTAL,M,Y65-74,FI",0.4 ,0.4 
"A,PC,DPR_MJR,TOTAL,M,Y65-74,FR",1.8 ,2.4 
"A,PC,DPR_MJR,TOTAL,M,Y65-74,HR",4.0 ,2.6 
"A,PC,DPR_MJR,TOTAL,M,Y65-74,HU",4.0 ,1.5 
"A,PC,DPR_MJR,TOTAL,M,Y65-74,IE",1.8 ,2.2 
"A,PC,DPR_MJR,TOTAL,M,Y65-74,IS",2.3 ,0.7 
"A,PC,DPR_MJR,TOTAL,M,Y65-74,IT",0.8 ,1.1 
"A,PC,DPR_MJR,TOTAL,M,Y65-74,LT",1.6 ,1.5 
"A,PC,DPR_MJR,TOTAL,M,Y65-74,LU",2.1 ,0.8 
"A,PC,DPR_MJR,TOTAL,M,Y65-74,LV",1.9 ,1.9 
"A,PC,DPR_MJR,TOTAL,M,Y65-74,MT",1.0 ,0.9 
"A,PC,DPR_MJR,TOTAL,M,Y65-74,NL",: ,2.1 
"A,PC,DPR_MJR,TOTAL,M,Y65-74,NO",0.3 ,0.4 
"A,PC,DPR_MJR,TOTAL,M,Y65-74,PL",3.1 ,1.9 
"A,PC,DPR_MJR,TOTAL,M,Y65-74,PT",1.6 ,1.2 
"A,PC,DPR_MJR,TOTAL,M,Y65-74,RO",2.8 ,2.0 
"A,PC,DPR_MJR,TOTAL,M,Y65-74,RS",: ,1.2 
"A,PC,DPR_MJR,TOTAL,M,Y65-74,SE",1.3 ,1.4 
"A,PC,DPR_MJR,TOTAL,M,Y65-74,SI",0.5 ,2.7 
"A,PC,DPR_MJR,TOTAL,M,Y65-74,SK",1.1 ,2.2 
"A,PC,DPR_MJR,TOTAL,M,Y65-74,TR",3.3 ,2.2 
"A,PC,DPR_MJR,TOTAL,M,Y65-74,UK",1.5 ,: 
"A,PC,DPR_MJR,TOTAL,M,Y_GE18,AT",1.0 ,: 
"A,PC,DPR_MJR,TOTAL,M,Y_GE18,BG",3.4 ,: 
"A,PC,DPR_MJR,TOTAL,M,Y_GE18,CY",1.5 ,: 
"A,PC,DPR_MJR,TOTAL,M,Y_GE18,CZ",0.6 ,: 
"A,PC,DPR_MJR,TOTAL,M,Y_GE18,DE",3.2 ,: 
"A,PC,DPR_MJR,TOTAL,M,Y_GE18,DK",2.2 ,: 
"A,PC,DPR_MJR,TOTAL,M,Y_GE18,EE",1.6 ,: 
"A,PC,DPR_MJR,TOTAL,M,Y_GE18,EL",1.4 ,: 
"A,PC,DPR_MJR,TOTAL,M,Y_GE18,ES",1.9 ,: 
"A,PC,DPR_MJR,TOTAL,M,Y_GE18,EU27_2020",2.1 ,: 
"A,PC,DPR_MJR,TOTAL,M,Y_GE18,EU28",2.2 ,: 
"A,PC,DPR_MJR,TOTAL,M,Y_GE18,FI",2.1 ,: 
"A,PC,DPR_MJR,TOTAL,M,Y_GE18,FR",2.4 ,: 
"A,PC,DPR_MJR,TOTAL,M,Y_GE18,HR",1.5 ,: 
"A,PC,DPR_MJR,TOTAL,M,Y_GE18,HU",2.7 ,: 
"A,PC,DPR_MJR,TOTAL,M,Y_GE18,IE",2.6 ,: 
"A,PC,DPR_MJR,TOTAL,M,Y_GE18,IS",3.0 ,: 
"A,PC,DPR_MJR,TOTAL,M,Y_GE18,IT",1.2 ,: 
"A,PC,DPR_MJR,TOTAL,M,Y_GE18,LT",0.6 ,: 
"A,PC,DPR_MJR,TOTAL,M,Y_GE18,LU",3.9 ,: 
"A,PC,DPR_MJR,TOTAL,M,Y_GE18,LV",1.4 ,: 
"A,PC,DPR_MJR,TOTAL,M,Y_GE18,MT",1.2 ,: 
"A,PC,DPR_MJR,TOTAL,M,Y_GE18,NO",1.7 ,: 
"A,PC,DPR_MJR,TOTAL,M,Y_GE18,PL",1.5 ,: 
"A,PC,DPR_MJR,TOTAL,M,Y_GE18,PT",1.7 ,: 
"A,PC,DPR_MJR,TOTAL,M,Y_GE18,RO",1.7 ,: 
"A,PC,DPR_MJR,TOTAL,M,Y_GE18,SE",3.0 ,: 
"A,PC,DPR_MJR,TOTAL,M,Y_GE18,SI",1.4 ,: 
"A,PC,DPR_MJR,TOTAL,M,Y_GE18,SK",1.2 ,: 
"A,PC,DPR_MJR,TOTAL,M,Y_GE18,TR",1.7 ,: 
"A,PC,DPR_MJR,TOTAL,M,Y_GE18,UK",3.2 ,: 
"A,PC,DPR_MJR,TOTAL,M,Y_GE65,AT",1.3 ,1.8 
"A,PC,DPR_MJR,TOTAL,M,Y_GE65,BE",: ,2.0 
"A,PC,DPR_MJR,TOTAL,M,Y_GE65,BG",9.4 ,3.9 
"A,PC,DPR_MJR,TOTAL,M,Y_GE65,CY",2.7 ,1.6 
"A,PC,DPR_MJR,TOTAL,M,Y_GE65,CZ",1.7 ,1.8 
"A,PC,DPR_MJR,TOTAL,M,Y_GE65,DE",2.1 ,1.5 
"A,PC,DPR_MJR,TOTAL,M,Y_GE65,DK",1.6 ,2.4 
"A,PC,DPR_MJR,TOTAL,M,Y_GE65,EE",1.3 ,2.7 
"A,PC,DPR_MJR,TOTAL,M,Y_GE65,EL",2.1 ,0.8 
"A,PC,DPR_MJR,TOTAL,M,Y_GE65,ES",1.9 ,1.3 
"A,PC,DPR_MJR,TOTAL,M,Y_GE65,EU27_2020",2.7 ,2.2 
"A,PC,DPR_MJR,TOTAL,M,Y_GE65,EU28",2.6 ,: 
"A,PC,DPR_MJR,TOTAL,M,Y_GE65,FI",0.5 ,0.7 
"A,PC,DPR_MJR,TOTAL,M,Y_GE65,FR",3.8 ,2.8 
"A,PC,DPR_MJR,TOTAL,M,Y_GE65,HR",4.1 ,4.5 
"A,PC,DPR_MJR,TOTAL,M,Y_GE65,HU",5.7 ,1.8 
"A,PC,DPR_MJR,TOTAL,M,Y_GE65,IE",2.2 ,1.6 
"A,PC,DPR_MJR,TOTAL,M,Y_GE65,IS",2.2 ,0.4 
"A,PC,DPR_MJR,TOTAL,M,Y_GE65,IT",1.7 ,1.9 
"A,PC,DPR_MJR,TOTAL,M,Y_GE65,LT",2.0 ,2.0 
"A,PC,DPR_MJR,TOTAL,M,Y_GE65,LU",2.4 ,1.7 
"A,PC,DPR_MJR,TOTAL,M,Y_GE65,LV",2.0 ,2.6 
"A,PC,DPR_MJR,TOTAL,M,Y_GE65,MT",0.9 ,0.6 
"A,PC,DPR_MJR,TOTAL,M,Y_GE65,NL",: ,2.3 
"A,PC,DPR_MJR,TOTAL,M,Y_GE65,NO",0.7 ,0.7 
"A,PC,DPR_MJR,TOTAL,M,Y_GE65,PL",3.9 ,3.3 
"A,PC,DPR_MJR,TOTAL,M,Y_GE65,PT",2.7 ,3.0 
"A,PC,DPR_MJR,TOTAL,M,Y_GE65,RO",6.2 ,5.2 
"A,PC,DPR_MJR,TOTAL,M,Y_GE65,RS",: ,1.1 
"A,PC,DPR_MJR,TOTAL,M,Y_GE65,SE",1.8 ,1.7 
"A,PC,DPR_MJR,TOTAL,M,Y_GE65,SI",1.4 ,4.4 
"A,PC,DPR_MJR,TOTAL,M,Y_GE65,SK",2.1 ,3.2 
"A,PC,DPR_MJR,TOTAL,M,Y_GE65,TR",4.2 ,4.0 
"A,PC,DPR_MJR,TOTAL,M,Y_GE65,UK",1.7 ,: 
"A,PC,DPR_MJR,TOTAL,M,Y_GE75,AT",2.0 ,2.8 
"A,PC,DPR_MJR,TOTAL,M,Y_GE75,BE",: ,2.4 
"A,PC,DPR_MJR,TOTAL,M,Y_GE75,BG",14.3 ,4.2 
"A,PC,DPR_MJR,TOTAL,M,Y_GE75,CY",3.0 ,3.1 
"A,PC,DPR_MJR,TOTAL,M,Y_GE75,CZ",2.3 ,3.5 
"A,PC,DPR_MJR,TOTAL,M,Y_GE75,DE",2.4 ,1.7 
"A,PC,DPR_MJR,TOTAL,M,Y_GE75,DK",1.2 ,3.2 
"A,PC,DPR_MJR,TOTAL,M,Y_GE75,EE",1.6 ,2.7 
"A,PC,DPR_MJR,TOTAL,M,Y_GE75,EL",1.5 ,1.3 
"A,PC,DPR_MJR,TOTAL,M,Y_GE75,ES",2.5 ,1.7 
"A,PC,DPR_MJR,TOTAL,M,Y_GE75,EU27_2020",3.9 ,3.1 
"A,PC,DPR_MJR,TOTAL,M,Y_GE75,EU28",3.6 ,: 
"A,PC,DPR_MJR,TOTAL,M,Y_GE75,FI",0.5 ,1.3 
"A,PC,DPR_MJR,TOTAL,M,Y_GE75,FR",6.4 ,3.5 
"A,PC,DPR_MJR,TOTAL,M,Y_GE75,HR",4.1 ,6.4 
"A,PC,DPR_MJR,TOTAL,M,Y_GE75,HU",8.8 ,2.4 
"A,PC,DPR_MJR,TOTAL,M,Y_GE75,IE",3.0 u,0.6 
"A,PC,DPR_MJR,TOTAL,M,Y_GE75,IS",1.9 ,0 
"A,PC,DPR_MJR,TOTAL,M,Y_GE75,IT",2.8 ,2.9 
"A,PC,DPR_MJR,TOTAL,M,Y_GE75,LT",2.6 ,2.9 
"A,PC,DPR_MJR,TOTAL,M,Y_GE75,LU",2.9 u,3.7 
"A,PC,DPR_MJR,TOTAL,M,Y_GE75,LV",2.3 ,3.8 
"A,PC,DPR_MJR,TOTAL,M,Y_GE75,MT",0.8 ,0 
"A,PC,DPR_MJR,TOTAL,M,Y_GE75,NL",: ,2.7 
"A,PC,DPR_MJR,TOTAL,M,Y_GE75,NO",1.4 ,1.1 
"A,PC,DPR_MJR,TOTAL,M,Y_GE75,PL",5.3 ,5.9 
"A,PC,DPR_MJR,TOTAL,M,Y_GE75,PT",4.1 ,5.4 
"A,PC,DPR_MJR,TOTAL,M,Y_GE75,RO",10.8 ,10.2 
"A,PC,DPR_MJR,TOTAL,M,Y_GE75,RS",: ,0.9 
"A,PC,DPR_MJR,TOTAL,M,Y_GE75,SE",2.6 ,2.2 
"A,PC,DPR_MJR,TOTAL,M,Y_GE75,SI",2.9 ,7.4 
"A,PC,DPR_MJR,TOTAL,M,Y_GE75,SK",4.1 ,5.4 
"A,PC,DPR_MJR,TOTAL,M,Y_GE75,TR",5.7 ,7.5 
"A,PC,DPR_MJR,TOTAL,M,Y_GE75,UK",1.9 ,: 
"A,PC,DPR_MJR,TOTAL,T,TOTAL,AT",1.4 ,2.1 
"A,PC,DPR_MJR,TOTAL,T,TOTAL,BE",: ,4.2 
"A,PC,DPR_MJR,TOTAL,T,TOTAL,BG",4.1 ,2.1 
"A,PC,DPR_MJR,TOTAL,T,TOTAL,CY",1.8 ,1.0 
"A,PC,DPR_MJR,TOTAL,T,TOTAL,CZ",1.1 ,1.2 
"A,PC,DPR_MJR,TOTAL,T,TOTAL,DE",3.6 ,3.2 
"A,PC,DPR_MJR,TOTAL,T,TOTAL,DK",3.0 ,4.4 
"A,PC,DPR_MJR,TOTAL,T,TOTAL,EE",2.5 ,3.3 
"A,PC,DPR_MJR,TOTAL,T,TOTAL,EL",1.8 ,0.8 
"A,PC,DPR_MJR,TOTAL,T,TOTAL,ES",2.9 ,2.0 
"A,PC,DPR_MJR,TOTAL,T,TOTAL,EU27_2020",2.7 ,2.7 
"A,PC,DPR_MJR,TOTAL,T,TOTAL,EU28",2.9 ,: 
"A,PC,DPR_MJR,TOTAL,T,TOTAL,FI",2.2 ,2.9 
"A,PC,DPR_MJR,TOTAL,T,TOTAL,FR",3.5 ,3.5 
"A,PC,DPR_MJR,TOTAL,T,TOTAL,HR",1.5 ,3.9 
"A,PC,DPR_MJR,TOTAL,T,TOTAL,HU",3.5 ,1.9 
"A,PC,DPR_MJR,TOTAL,T,TOTAL,IE",3.0 ,2.3 
"A,PC,DPR_MJR,TOTAL,T,TOTAL,IS",4.3 ,3.3 
"A,PC,DPR_MJR,TOTAL,T,TOTAL,IT",1.6 ,1.7 
"A,PC,DPR_MJR,TOTAL,T,TOTAL,LT",1.4 ,2.2 
"A,PC,DPR_MJR,TOTAL,T,TOTAL,LU",4.4 ,4.1 
"A,PC,DPR_MJR,TOTAL,T,TOTAL,LV",1.9 ,2.2 
"A,PC,DPR_MJR,TOTAL,T,TOTAL,MT",1.5 ,1.5 
"A,PC,DPR_MJR,TOTAL,T,TOTAL,NL",: ,3.5 
"A,PC,DPR_MJR,TOTAL,T,TOTAL,NO",2.1 ,1.9 
"A,PC,DPR_MJR,TOTAL,T,TOTAL,PL",2.0 ,2.0 
"A,PC,DPR_MJR,TOTAL,T,TOTAL,PT",3.7 ,3.4 
"A,PC,DPR_MJR,TOTAL,T,TOTAL,RO",2.0 ,2.0 
"A,PC,DPR_MJR,TOTAL,T,TOTAL,RS",: ,0.8 
"A,PC,DPR_MJR,TOTAL,T,TOTAL,SE",4.1 ,5.6 
"A,PC,DPR_MJR,TOTAL,T,TOTAL,SI",2.4 ,3.5 
"A,PC,DPR_MJR,TOTAL,T,TOTAL,SK",1.2 ,1.3 
"A,PC,DPR_MJR,TOTAL,T,TOTAL,TR",2.8 ,3.1 
"A,PC,DPR_MJR,TOTAL,T,TOTAL,UK",3.8 ,: 
"A,PC,DPR_MJR,TOTAL,T,Y15-19,AT",0.7 ,: 
"A,PC,DPR_MJR,TOTAL,T,Y15-19,BG",0.8 ,: 
"A,PC,DPR_MJR,TOTAL,T,Y15-19,CY",0 ,: 
"A,PC,DPR_MJR,TOTAL,T,Y15-19,CZ",0 ,: 
"A,PC,DPR_MJR,TOTAL,T,Y15-19,DE",3.1 ,: 
"A,PC,DPR_MJR,TOTAL,T,Y15-19,DK",2.8 ,: 
"A,PC,DPR_MJR,TOTAL,T,Y15-19,EE",1.4 ,: 
"A,PC,DPR_MJR,TOTAL,T,Y15-19,EL",0.4 ,: 
"A,PC,DPR_MJR,TOTAL,T,Y15-19,ES",0.5 ,: 
"A,PC,DPR_MJR,TOTAL,T,Y15-19,EU28",1.7 ,: 
"A,PC,DPR_MJR,TOTAL,T,Y15-19,FI",0.9 ,: 
"A,PC,DPR_MJR,TOTAL,T,Y15-19,FR",2.0 ,: 
"A,PC,DPR_MJR,TOTAL,T,Y15-19,HR",0 ,: 
"A,PC,DPR_MJR,TOTAL,T,Y15-19,HU",0.6 ,: 
"A,PC,DPR_MJR,TOTAL,T,Y15-19,IE",5.0 ,: 
"A,PC,DPR_MJR,TOTAL,T,Y15-19,IS",5.4 ,: 
"A,PC,DPR_MJR,TOTAL,T,Y15-19,IT",0.9 ,: 
"A,PC,DPR_MJR,TOTAL,T,Y15-19,LT",0 ,: 
"A,PC,DPR_MJR,TOTAL,T,Y15-19,LU",4.5 ,: 
"A,PC,DPR_MJR,TOTAL,T,Y15-19,LV",0.9 ,: 
"A,PC,DPR_MJR,TOTAL,T,Y15-19,MT",1.6 ,: 
"A,PC,DPR_MJR,TOTAL,T,Y15-19,NO",2.5 ,: 
"A,PC,DPR_MJR,TOTAL,T,Y15-19,PL",1.1 ,: 
"A,PC,DPR_MJR,TOTAL,T,Y15-19,PT",0.5 ,: 
"A,PC,DPR_MJR,TOTAL,T,Y15-19,RO",0.6 ,: 
"A,PC,DPR_MJR,TOTAL,T,Y15-19,SE",3.3 ,: 
"A,PC,DPR_MJR,TOTAL,T,Y15-19,SI",3.6 ,: 
"A,PC,DPR_MJR,TOTAL,T,Y15-19,SK",0 ,: 
"A,PC,DPR_MJR,TOTAL,T,Y15-19,TR",1.1 ,: 
"A,PC,DPR_MJR,TOTAL,T,Y15-19,UK",2.5 ,: 
"A,PC,DPR_MJR,TOTAL,T,Y15-24,AT",0.9 ,1.3 
"A,PC,DPR_MJR,TOTAL,T,Y15-24,BE",: ,2.8 
"A,PC,DPR_MJR,TOTAL,T,Y15-24,BG",1.0 ,0.2 
"A,PC,DPR_MJR,TOTAL,T,Y15-24,CY",0.1 ,0.2 
"A,PC,DPR_MJR,TOTAL,T,Y15-24,CZ",0 ,0.5 
"A,PC,DPR_MJR,TOTAL,T,Y15-24,DE",4.3 ,2.5 
"A,PC,DPR_MJR,TOTAL,T,Y15-24,DK",3.8 ,8.1 
"A,PC,DPR_MJR,TOTAL,T,Y15-24,EE",1.2 ,3.6 
"A,PC,DPR_MJR,TOTAL,T,Y15-24,EL",0.5 ,0.1 
"A,PC,DPR_MJR,TOTAL,T,Y15-24,ES",0.6 ,1.0 
"A,PC,DPR_MJR,TOTAL,T,Y15-24,EU27_2020",1.8 ,2.0 
"A,PC,DPR_MJR,TOTAL,T,Y15-24,EU28",2.0 ,: 
"A,PC,DPR_MJR,TOTAL,T,Y15-24,FI",2.6 ,8.1 
"A,PC,DPR_MJR,TOTAL,T,Y15-24,FR",1.7 ,2.7 
"A,PC,DPR_MJR,TOTAL,T,Y15-24,HR",0.3 ,1.2 
"A,PC,DPR_MJR,TOTAL,T,Y15-24,HU",0.7 ,1.5 
"A,PC,DPR_MJR,TOTAL,T,Y15-24,IE",4.1 ,2.5 
"A,PC,DPR_MJR,TOTAL,T,Y15-24,IS",5.3 ,4.3 
"A,PC,DPR_MJR,TOTAL,T,Y15-24,IT",0.6 ,0.6 
"A,PC,DPR_MJR,TOTAL,T,Y15-24,LT",0.3 ,1.5 
"A,PC,DPR_MJR,TOTAL,T,Y15-24,LU",5.1 ,6.7 
"A,PC,DPR_MJR,TOTAL,T,Y15-24,LV",1.3 ,2.0 
"A,PC,DPR_MJR,TOTAL,T,Y15-24,MT",1.4 ,1.2 
"A,PC,DPR_MJR,TOTAL,T,Y15-24,NL",: ,3.0 
"A,PC,DPR_MJR,TOTAL,T,Y15-24,NO",2.8 ,3.0 
"A,PC,DPR_MJR,TOTAL,T,Y15-24,PL",0.7 ,0.7 
"A,PC,DPR_MJR,TOTAL,T,Y15-24,PT",0.9 ,1.1 
"A,PC,DPR_MJR,TOTAL,T,Y15-24,RO",0.5 ,0.0 
"A,PC,DPR_MJR,TOTAL,T,Y15-24,RS",: ,0.1 
"A,PC,DPR_MJR,TOTAL,T,Y15-24,SE",3.7 ,6.9 
"A,PC,DPR_MJR,TOTAL,T,Y15-24,SI",3.5 ,3.5 
"A,PC,DPR_MJR,TOTAL,T,Y15-24,SK",0.3 ,0.4 
"A,PC,DPR_MJR,TOTAL,T,Y15-24,TR",1.4 ,1.9 
"A,PC,DPR_MJR,TOTAL,T,Y15-24,UK",4.6 ,: 
"A,PC,DPR_MJR,TOTAL,T,Y15-29,AT",0.9 ,1.6 
"A,PC,DPR_MJR,TOTAL,T,Y15-29,BE",: ,2.8 
"A,PC,DPR_MJR,TOTAL,T,Y15-29,BG",0.8 ,0.3 
"A,PC,DPR_MJR,TOTAL,T,Y15-29,CY",0.7 ,0.5 
